Start Date,First Sold Date,Last Sold Date,Total ETH Sold,Total Retrieved USD,Initial Investment,ROI
2022-01-01,2022-01-08,2022-04-09,14,40993.82,52165.4,-21.4156893266418
2022-01-02,2022-01-09,2022-04-10,14,40840.19,52944.64,-22.8624653978193
2022-01-03,2022-01-10,2022-04-11,14,40594.64,52739.68,-23.02827775974371
2022-01-04,2022-01-11,2022-04-12,14,41209.899999999994,53200.98,-22.53920886419763
2022-01-05,2022-01-12,2022-04-13,14,41716.94,51091.6,-18.34873051538804
2022-01-06,2022-01-13,2022-04-14,14,41213.810000000005,48195.56,-14.486292928228227
2022-01-07,2022-01-14,2022-04-15,14,40806.060000000005,45764.880000000005,-10.835426641564446
2022-01-08,2022-01-15,2022-04-16,14,40908.880000000005,43828.26,-6.660953457883104
2022-01-09,2022-01-16,2022-04-17,14,40731.25,43978.9,-7.384563961354199
2022-01-10,2022-01-17,2022-04-18,14,40510.41,42874.299999999996,-5.513536081055533
2022-01-11,2022-01-18,2022-04-19,14,41135.87999999999,44160.619999999995,-6.8494056469316
2022-01-12,2022-01-19,2022-04-20,14,41509.56,46325.579999999994,-10.396027421567085
2022-01-13,2022-01-20,2022-04-21,14,40959.3,46514.16,-11.942298861249993
2022-01-14,2022-01-21,2022-04-22,14,40522.380000000005,45742.06,-11.411117033207498
2022-01-15,2022-01-22,2022-04-23,14,40538.31,46502.4,-12.825338047068547
2022-01-16,2022-01-23,2022-04-24,14,40339.280000000006,46675.72,-13.575452076582847
2022-01-17,2022-01-24,2022-04-25,14,40165.35,45591.28,-11.901245150388409
2022-01-18,2022-01-25,2022-04-26,14,40876.14,44324.98,-7.780804413222529
2022-01-19,2022-01-26,2022-04-27,14,41253.45,43584.66,-5.3486937835467945
2022-01-20,2022-01-27,2022-04-28,14,40743.66,43863.68,-7.112991887593554
2022-01-21,2022-01-28,2022-04-29,14,40622.37,38681.299999999996,5.018109525791551
2022-01-22,2022-01-29,2022-04-30,14,40847.68,34618.5,17.993789447838584
2022-01-23,2022-01-30,2022-05-01,14,40660.840000000004,34465.619999999995,17.97507197027069
2022-01-24,2022-01-31,2022-05-02,14,40640.43,32966.5,23.277963993751232
2022-01-25,2022-02-01,2022-05-03,14,41257.84999999999,34005.299999999996,21.3277047989578
2022-01-26,2022-02-02,2022-05-04,14,41559.700000000004,35864.22,15.880674388011235
2022-01-27,2022-02-03,2022-05-05,14,41151.15,33872.299999999996,21.489092857585717
2022-01-28,2022-02-04,2022-05-06,14,40864.149999999994,34416.34,18.734734721937308
2022-01-29,2022-02-05,2022-05-07,14,40918.47,36082.200000000004,13.403478723581147
2022-01-30,2022-02-06,2022-05-08,14,40638.54,36273.02,12.035171044484315
2022-01-31,2022-02-07,2022-05-09,14,40430.19,36307.6,11.354619969372814
2022-02-01,2022-02-08,2022-05-10,14,40844.14000000001,38394.579999999994,6.379963005195037
2022-02-02,2022-02-09,2022-05-11,14,41073.5,38026.380000000005,8.013174012356671
2022-02-03,2022-02-10,2022-05-12,14,40460.4,37101.82,9.052332203649312
2022-02-04,2022-02-11,2022-05-13,14,40075.47,39613.28,1.1667551891688908
2022-02-05,2022-02-12,2022-05-14,14,39918.01000000001,42146.44,-5.287350485592598
2022-02-06,2022-02-13,2022-05-15,14,39702.869999999995,42186.9,-5.888154853757934
2022-02-07,2022-02-14,2022-05-16,14,39404.780000000006,43298.22,-8.99214794511182
2022-02-08,2022-02-15,2022-05-17,14,39779.729999999996,43805.02,-9.189106636636625
2022-02-09,2022-02-16,2022-05-18,14,39919.83,44284.24,-9.855447445863351
2022-02-10,2022-02-17,2022-05-19,14,39257.24999999999,44391.9,-11.56663715677862
2022-02-11,2022-02-18,2022-05-20,14,39058.12999999999,42113.119999999995,-7.254247607396473
2022-02-12,2022-02-19,2022-05-21,14,38957.71000000001,40951.82,-4.86940507161829
2022-02-13,2022-02-20,2022-05-22,14,38812.9,40552.26,-4.289181416769375
2022-02-14,2022-02-21,2022-05-23,14,38528.030000000006,40587.54,-5.0742419964353465
2022-02-15,2022-02-22,2022-05-24,14,38684.149999999994,42723.66,-9.45497178846571
2022-02-16,2022-02-23,2022-05-25,14,38780.59,43657.46,-11.170759819742154
2022-02-17,2022-02-24,2022-05-26,14,38109.71,42115.22,-9.5108371747791
2022-02-18,2022-02-25,2022-05-27,14,37976.60999999999,39892.72,-4.803157067254396
2022-02-19,2022-02-26,2022-05-28,14,37932.14000000001,38736.04,-2.075328298917479
2022-02-20,2022-02-27,2022-05-29,14,37930.41,37447.9,1.288483466362605
2022-02-21,2022-02-28,2022-05-30,14,37772.50000000001,37245.04,1.416188571686341
2022-02-22,2022-03-01,2022-05-31,14,38073.27,36117.200000000004,5.415896027377516
2022-02-23,2022-03-02,2022-06-01,14,37986.810000000005,37301.46,1.8373275469646653
2022-02-24,2022-03-03,2022-06-02,14,37428.22,34985.72,6.981419847869359
2022-02-25,2022-03-04,2022-06-03,14,37069.299999999996,37808.26,-1.9544935418874243
2022-02-26,2022-03-05,2022-06-04,14,36915.84,39161.079999999994,-5.733345454211166
2022-02-27,2022-03-06,2022-06-05,14,37025.54,37889.18,-2.279384246373237
2022-02-28,2022-03-07,2022-06-06,14,36874.73,38608.920000000006,-4.49168223301766
2022-03-01,2022-03-08,2022-06-07,14,36920.13,41290.200000000004,-10.583794701890536
2022-03-02,2022-03-09,2022-06-08,14,36813.850000000006,41627.74,-11.564139681856359
2022-03-03,2022-03-10,2022-06-09,14,36350.8,40334.0,-9.875539247285161
2022-03-04,2022-03-11,2022-06-10,14,36088.35999999999,37960.44,-4.931660433862223
2022-03-05,2022-03-12,2022-06-11,14,35870.969999999994,36932.700000000004,-2.8747695131956514
2022-03-06,2022-03-13,2022-06-12,14,35899.14000000001,36600.76,-1.9169547299017704
2022-03-07,2022-03-14,2022-06-13,14,35642.299999999996,35668.78,-0.07423859184419315
2022-03-08,2022-03-15,2022-06-14,14,35539.76,35755.44,-0.6032089103084741
2022-03-09,2022-03-16,2022-06-15,14,35277.280000000006,37348.22,-5.5449496656065405
2022-03-10,2022-03-17,2022-06-16,14,34855.61,37067.1,-5.9661802514898605
2022-03-11,2022-03-18,2022-06-17,14,34575.409999999996,36394.68,-4.998725088392051
2022-03-12,2022-03-19,2022-06-18,14,34283.829999999994,36158.920000000006,-5.1856913868003
2022-03-13,2022-03-20,2022-06-19,14,34392.65000000001,35689.079999999994,-3.6325677209947296
2022-03-14,2022-03-21,2022-06-20,14,34200.68,35765.380000000005,-4.374901091502465
2022-03-15,2022-03-22,2022-06-21,14,34099.71,36246.700000000004,-5.923270256326797
2022-03-16,2022-03-23,2022-06-22,14,33669.25000000001,37744.56,-10.79707910226001
2022-03-17,2022-03-24,2022-06-23,14,33165.11,39044.04,-15.057176460222868
2022-03-18,2022-03-25,2022-06-24,14,32887.74,40239.36,-18.269723971753034
2022-03-19,2022-03-26,2022-06-25,14,32553.919999999995,41235.46,-21.053578643235713
2022-03-20,2022-03-27,2022-06-26,14,32736.88,40481.56,-19.13137734810614
2022-03-21,2022-03-28,2022-06-27,14,32511.269999999997,40549.6,-19.82345078619765
2022-03-22,2022-03-29,2022-06-28,14,32318.7,41530.44,-22.1806944496615
2022-03-23,2022-03-30,2022-06-29,14,31806.610000000004,41790.420000000006,-23.890188229742606
2022-03-24,2022-03-31,2022-06-30,14,31156.14,42915.04,-27.400417196395487
2022-03-25,2022-04-01,2022-07-01,14,30822.210000000003,43900.079999999994,-29.790082387093587
2022-03-26,2022-04-02,2022-07-02,14,30488.1,43670.619999999995,-30.18624420720383
2022-03-27,2022-04-03,2022-07-03,14,30589.799999999996,44951.06,-31.948657050579016
2022-03-28,2022-04-04,2022-07-04,14,30260.42,46921.28,-35.508110605678276
2022-03-29,2022-04-05,2022-07-05,14,30042.36,47636.4,-36.93402524120211
2022-03-30,2022-04-06,2022-07-06,14,29569.29,47491.64,-37.73790502917987
2022-03-31,2022-04-07,2022-07-07,14,29008.37,46956.420000000006,-38.222781890101516
2022-04-01,2022-04-08,2022-07-08,14,28708.25,46840.079999999994,-38.710074790649365
2022-04-02,2022-04-09,2022-07-09,14,28225.53,48742.96,-42.09311457490477
2022-04-03,2022-04-10,2022-07-10,14,28279.23,48966.54,-42.247849245627734
2022-04-04,2022-04-11,2022-07-11,14,27913.949999999997,48699.98,-42.681803976100205
2022-04-05,2022-04-12,2022-07-12,14,27631.429999999997,48700.82,-43.262906045524495
2022-04-06,2022-04-13,2022-07-13,14,27344.25,46080.16,-40.659385731299544
2022-04-07,2022-04-14,2022-07-14,14,26939.02,44933.420000000006,-40.04680703138111
2022-04-08,2022-04-15,2022-07-15,14,26697.219999999998,45365.18,-41.15041536261953
2022-04-09,2022-04-16,2022-07-16,14,26287.589999999997,45146.079999999994,-41.77215386142053
2022-04-10,2022-04-17,2022-07-17,14,26375.879999999997,45604.16,-42.16343421301917
2022-04-11,2022-04-18,2022-07-18,14,26284.099999999995,43240.54,-39.21421887885768
2022-04-12,2022-04-19,2022-07-19,14,26168.190000000002,42247.24,-38.059409324727476
2022-04-13,2022-04-20,2022-07-20,14,25835.94,42910.420000000006,-39.790987829995615
2022-04-14,2022-04-21,2022-07-21,14,25408.81,42898.52,-40.769961294702
2022-04-15,2022-04-22,2022-07-22,14,25256.94,42317.94,-40.31623467493929
2022-04-16,2022-04-23,2022-07-23,14,24785.599999999995,42639.1,-41.87119334132288
2022-04-17,2022-04-24,2022-07-24,14,24945.019999999997,42453.74,-41.241878807379514
2022-04-18,2022-04-25,2022-07-25,14,24831.24,41695.079999999994,-40.44563531236778
2022-04-19,2022-04-26,2022-07-26,14,24491.929999999997,43124.34,-43.20624964926999
2022-04-20,2022-04-27,2022-07-27,14,24264.559999999998,43422.26,-44.119536845848195
2022-04-21,2022-04-28,2022-07-28,14,24030.61,42951.02,-44.05113079968764
2022-04-22,2022-04-29,2022-07-29,14,23984.67,41770.54,-42.57993791796803
2022-04-23,2022-04-30,2022-07-30,14,23542.63,41314.420000000006,-43.01594939490861
2022-04-24,2022-05-01,2022-07-31,14,23712.26,41188.14,-42.42939836564604
2022-04-25,2022-05-02,2022-08-01,14,23576.569999999996,40760.44,-42.15820535794021
2022-04-26,2022-05-03,2022-08-02,14,23205.840000000004,40688.619999999995,-42.96724735319113
2022-04-27,2022-05-04,2022-08-03,14,23044.350000000002,39999.119999999995,-42.38785753286571
2022-04-28,2022-05-05,2022-08-04,14,22735.049999999996,40844.72,-44.33784831919525
2022-04-29,2022-05-06,2022-08-05,14,22791.110000000004,40081.16,-43.137598812010424
2022-04-30,2022-05-07,2022-08-06,14,22478.5,38949.68,-42.28835769639186
2022-05-01,2022-05-08,2022-08-07,14,22627.719999999998,38967.46,-41.93175536717046
2022-05-02,2022-05-09,2022-08-08,14,22498.89,39617.619999999995,-43.209889942909236
2022-05-03,2022-05-10,2022-08-09,14,22126.170000000006,39349.24,-43.76976531185861
2022-05-04,2022-05-11,2022-08-10,14,21943.62,40151.72,-45.34824411009043
2022-05-05,2022-05-12,2022-08-11,14,21797.99,39577.16,-44.922803960668226
2022-05-06,2022-05-13,2022-08-12,14,21999.84,37801.26,-41.80130503586389
2022-05-07,2022-05-14,2022-08-13,14,21811.590000000004,37073.26,-41.16624758653541
2022-05-08,2022-05-15,2022-08-14,14,22029.99,35960.82,-38.738910847972875
2022-05-09,2022-05-16,2022-08-15,14,22060.260000000002,33364.24,-33.88052597631475
2022-05-10,2022-05-17,2022-08-16,14,21683.920000000002,32602.640000000003,-33.490294037538064
2022-05-11,2022-05-18,2022-08-17,14,21601.249999999996,31219.579999999998,-30.808646368721178
2022-05-12,2022-05-19,2022-08-18,14,21690.28,27431.32,-20.928777762061763
2022-05-13,2022-05-20,2022-08-19,14,21688.22,28571.76,-24.092110531517825
2022-05-14,2022-05-21,2022-08-20,14,21394.85,28140.0,-23.969971570717842
2022-05-15,2022-05-22,2022-08-21,14,21557.300000000003,29087.519999999997,-25.888147219151016
2022-05-16,2022-05-23,2022-08-22,14,21571.840000000004,28942.480000000003,-25.46651150834344
2022-05-17,2022-05-24,2022-08-23,14,21237.449999999997,28903.28,-26.522353172373524
2022-05-18,2022-05-25,2022-08-24,14,21240.089999999997,28132.86,-24.50077951548475
2022-05-19,2022-05-26,2022-08-25,14,21410.100000000002,27547.8,-22.28018208350575
2022-05-20,2022-05-27,2022-08-26,14,21296.15,27870.36,-23.58853635188063
2022-05-21,2022-05-28,2022-08-27,14,20915.739999999998,27507.62,-23.963832567121408
2022-05-22,2022-05-29,2022-08-28,14,21018.85,28092.68,-25.180331673588995
2022-05-23,2022-05-30,2022-08-29,14,21041.500000000004,28313.039999999997,-25.68265364651763
2022-05-24,2022-05-31,2022-08-30,14,20821.989999999998,27385.539999999997,-23.96721043295111
2022-05-25,2022-06-01,2022-08-31,14,20829.259999999995,27708.100000000002,-24.82609778368061
2022-05-26,2022-06-02,2022-09-01,14,21106.05,26049.66,-18.977637328087972
2022-05-27,2022-06-03,2022-09-02,14,21125.72,24751.440000000002,-14.648521459761538
2022-05-28,2022-06-04,2022-09-03,14,20735.010000000002,24378.059999999998,-14.943970110829147
2022-05-29,2022-06-05,2022-09-04,14,20787.339999999997,25093.039999999997,-17.158941284117034
2022-05-30,2022-06-06,2022-09-05,14,20727.390000000003,26667.62,-22.275066166384537
2022-05-31,2022-06-07,2022-09-06,14,20474.239999999998,27564.88,-25.723456804455537
2022-06-01,2022-06-08,2022-09-07,14,20534.179999999997,26188.539999999997,-21.590970707034455
2022-06-02,2022-06-09,2022-09-08,14,20917.62,25444.86,-17.792355705631714
2022-06-03,2022-06-10,2022-09-09,14,21016.76,25105.92,-16.287632558376668
2022-06-04,2022-06-11,2022-09-10,14,20701.49,24932.88,-16.97112407391364
2022-06-05,2022-06-12,2022-09-11,14,20742.289999999997,25221.0,-17.75786051306452
2022-06-06,2022-06-13,2022-09-12,14,20605.61,26040.14,-20.86981867224984
2022-06-07,2022-06-14,2022-09-13,14,20332.99,25146.24,-19.141032615611717
2022-06-08,2022-06-15,2022-09-14,14,20336.82,25206.3,-19.31850370740648
2022-06-09,2022-06-16,2022-09-15,14,20671.580000000005,25250.12,-18.132745507744097
2022-06-10,2022-06-17,2022-09-16,14,20734.309999999998,24227.28,-14.417507867164622
2022-06-11,2022-06-18,2022-09-17,14,20552.36,22304.52,-7.855627469230451
2022-06-12,2022-06-19,2022-09-18,14,20654.949999999997,20831.16,-0.8458962438961765
2022-06-13,2022-06-20,2022-09-19,14,20628.12,18414.76,12.01948871448773
2022-06-14,2022-06-21,2022-09-20,14,20509.979999999996,16430.26,24.83052611462021
2022-06-15,2022-06-22,2022-09-21,14,20512.61,15836.240000000002,29.529547417821394
2022-06-16,2022-06-23,2022-09-22,14,20807.680000000004,16134.44,28.964376823738558
2022-06-17,2022-06-24,2022-09-23,14,20959.38,15213.380000000001,37.76938458120417
2022-06-18,2022-06-25,2022-09-24,14,20886.17,13938.96,49.8402319828739
2022-06-19,2022-06-26,2022-09-25,14,20916.719999999998,14598.220000000001,43.28267418904494
2022-06-20,2022-06-27,2022-09-26,14,20823.86,15582.699999999999,33.6344792622588
2022-06-21,2022-06-28,2022-09-27,14,20713.920000000002,16086.0,28.769861991794123
2022-06-22,2022-06-29,2022-09-28,14,20734.519999999997,15232.14,36.12348625997396
2022-06-23,2022-06-30,2022-09-29,14,21029.970000000005,15377.039999999999,36.762146681025776
2022-06-24,2022-07-01,2022-09-30,14,21117.370000000003,16611.98,27.121330509668347
2022-06-25,2022-07-02,2022-10-01,14,20990.0,17016.72,23.34927059973954
2022-06-26,2022-07-03,2022-10-02,14,20976.78,17300.78,21.247596929155797
2022-06-27,2022-07-04,2022-10-03,14,20915.719999999998,16897.86,23.777330383847403
2022-06-28,2022-07-05,2022-10-04,14,20870.989999999998,16596.3,25.75688557088025
2022-06-29,2022-07-06,2022-10-05,14,20953.78,15713.460000000001,33.34924326023675
2022-06-30,2022-07-07,2022-10-06,14,21338.510000000002,14789.460000000001,44.281873712765716
2022-07-01,2022-07-08,2022-10-07,14,21387.720000000005,14982.66,42.74981879052188
2022-07-02,2022-07-09,2022-10-08,14,21258.0,14749.14,44.13043743567422
2022-07-03,2022-07-10,2022-10-09,14,21231.579999999998,14891.94,42.57094777443367
2022-07-04,2022-07-11,2022-10-10,14,21128.55,15409.380000000001,37.114861207913606
2022-07-05,2022-07-12,2022-10-11,14,21029.239999999994,15767.64,33.36961016360086
2022-07-06,2022-07-13,2022-10-12,14,21089.140000000003,16169.16,30.42817313948284
2022-07-07,2022-07-14,2022-10-13,14,21385.670000000006,16887.64,26.635041959681793
2022-07-08,2022-07-15,2022-10-14,14,21468.520000000004,17244.64,24.493871718980532
2022-07-09,2022-07-16,2022-10-15,14,21323.539999999997,17066.98,24.940323361250776
2022-07-10,2022-07-17,2022-10-16,14,21338.359999999997,16618.559999999998,28.400775999845955
2022-07-11,2022-07-18,2022-10-17,14,21312.999999999996,15849.399999999998,34.47196739308743
2022-07-12,2022-07-19,2022-10-18,14,21276.909999999996,14947.800000000001,42.341414790136305
2022-07-13,2022-07-20,2022-10-19,14,21320.940000000002,14929.600000000002,42.809854249276604
2022-07-14,2022-07-21,2022-10-20,14,21537.079999999998,15962.52,34.92280667463532
2022-07-15,2022-07-22,2022-10-21,14,21522.05,17210.76,25.04996874048561
2022-07-16,2022-07-23,2022-10-22,14,21343.28,18014.92,18.475574690312257
2022-07-17,2022-07-24,2022-10-23,14,21319.6,18957.26,12.461400012449058
2022-07-18,2022-07-25,2022-10-24,14,21202.379999999997,20422.64,3.8180176509990775
2022-07-19,2022-07-26,2022-10-25,14,21145.969999999998,21761.88,-2.830224226950996
2022-07-20,2022-07-27,2022-10-26,14,21286.75,21794.08,-2.327833980603915
2022-07-21,2022-07-28,2022-10-27,14,21545.719999999998,21475.58,0.3266035189736239
2022-07-22,2022-07-29,2022-10-28,14,21470.87,22154.02,-3.0836389964439928
2022-07-23,2022-07-30,2022-10-29,14,21400.8,21611.24,-0.9737525472855899
2022-07-24,2022-07-31,2022-10-30,14,21326.31,22421.7,-4.885401196162643
2022-07-25,2022-08-01,2022-10-31,14,21270.21,21355.039999999997,-0.39723643692541954
2022-07-26,2022-08-02,2022-11-01,14,21329.269999999997,19656.7,8.50890536051319
2022-07-27,2022-08-03,2022-11-02,14,21316.870000000003,21422.940000000002,-0.4951234517764588
2022-07-28,2022-08-04,2022-11-03,14,21392.920000000002,23656.22,-9.567462595461148
2022-07-29,2022-08-05,2022-11-04,14,21354.829999999998,23958.76,-10.86838383956432
2022-07-30,2022-08-06,2022-11-05,14,21335.97,23912.84,-10.776093512941161
2022-07-31,2022-08-07,2022-11-06,14,21220.24,23929.5,-11.321841241981648
2022-08-01,2022-08-08,2022-11-07,14,21190.87,23195.059999999998,-8.64058984973524
2022-08-02,2022-08-09,2022-11-08,14,21126.149999999998,22683.36,-6.864988255708162
2022-08-03,2022-08-10,2022-11-09,14,20889.51,22916.18,-8.843838720065918
2022-08-04,2022-08-11,2022-11-10,14,20988.46,22706.88,-7.567838470102462
2022-08-05,2022-08-12,2022-11-11,14,20942.26,23371.32,-10.393336790562113
2022-08-06,2022-08-13,2022-11-12,14,20883.13,24051.86,-13.174573608860186
2022-08-07,2022-08-14,2022-11-13,14,20761.51,23783.899999999998,-12.707714041851839
2022-08-08,2022-08-15,2022-11-14,14,20670.04,24530.100000000002,-15.736014121426333
2022-08-09,2022-08-16,2022-11-15,14,20656.1,24233.86,-14.76347556683088
2022-08-10,2022-08-17,2022-11-16,14,20351.0,24741.5,-17.745488349534185
2022-08-11,2022-08-18,2022-11-17,14,20305.64,26458.32,-23.254235340717024
2022-08-12,2022-08-19,2022-11-18,14,20247.21,26723.48,-24.234381150957887
2022-08-13,2022-08-20,2022-11-19,14,20116.110000000004,27736.52,-27.47428300305877
2022-08-14,2022-08-21,2022-11-20,14,19971.619999999995,27592.600000000002,-27.619651645731125
2022-08-15,2022-08-22,2022-11-21,14,19839.140000000003,27223.42,-27.12473304235837
2022-08-16,2022-08-23,2022-11-22,14,19878.38,26411.14,-24.734865666533132
2022-08-17,2022-08-24,2022-11-23,14,19620.91,26426.399999999998,-25.752618593527675
2022-08-18,2022-08-25,2022-11-24,14,19649.97,25923.38,-24.199814993260908
2022-08-19,2022-08-26,2022-11-25,14,19707.300000000003,24209.08,-18.59541956984734
2022-08-20,2022-08-27,2022-11-26,14,19735.420000000002,22305.64,-11.522735953776703
2022-08-21,2022-08-28,2022-11-27,14,19574.319999999996,22469.86,-12.88632861976
2022-08-22,2022-08-29,2022-11-28,14,19437.640000000003,22104.600000000002,-12.065181003049135
2022-08-23,2022-08-30,2022-11-29,14,19453.15,22652.7,-14.12436486599831
2022-08-24,2022-08-31,2022-11-30,14,19231.35,23076.62,-16.66305550812901
2022-08-25,2022-09-01,2022-12-01,14,19244.3,23625.28,-18.543610911701364
2022-08-26,2022-09-02,2022-12-02,14,19390.399999999998,22381.38,-13.363697859560059
2022-08-27,2022-09-03,2022-12-03,14,19520.34,20800.08,-6.152572490105814
2022-08-28,2022-09-04,2022-12-04,14,19368.35,20554.38,-5.770205669059355
2022-08-29,2022-09-05,2022-12-05,14,19222.969999999998,20888.28,-7.97246111216434
2022-08-30,2022-09-06,2022-12-06,14,19172.28,21569.100000000002,-11.112285630833012
2022-08-31,2022-09-07,2022-12-07,14,18911.6,21956.48,-13.867796659573854
2022-09-01,2022-09-08,2022-12-08,14,18943.949999999997,21792.960000000003,-13.073074974670742
2022-09-02,2022-09-09,2022-12-09,14,19068.309999999998,22365.42,-14.741999032434897
2022-09-03,2022-09-10,2022-12-10,14,19230.6,21847.84,-11.979399336501922
2022-09-04,2022-09-11,2022-12-11,14,19078.720000000005,21851.899999999998,-12.690795766043198
2022-09-05,2022-09-12,2022-12-12,14,18891.79,22270.08,-15.169635672615458
2022-09-06,2022-09-13,2022-12-13,14,18851.07,22696.38,-16.942393456577662
2022-09-07,2022-09-14,2022-12-14,14,18662.070000000003,22057.42,-15.393232753422637
2022-09-08,2022-09-15,2022-12-15,14,18601.770000000004,22806.84,-18.43775814624032
2022-09-09,2022-09-16,2022-12-16,14,18604.159999999996,23580.48,-21.10355684023397
2022-09-10,2022-09-17,2022-12-17,14,18660.429999999997,24463.600000000002,-23.721651760166147
2022-09-11,2022-09-18,2022-12-18,14,18507.47,24590.3,-24.736705123564974
2022-09-12,2022-09-19,2022-12-19,14,18330.210000000003,24335.22,-24.676210036317727
2022-09-13,2022-09-20,2022-12-20,14,18391.01,23168.74,-20.62144941848371
2022-09-14,2022-09-21,2022-12-21,14,18271.3,22443.26,-18.58892157378206
2022-09-15,2022-09-22,2022-12-22,14,18248.790000000005,21805.559999999998,-16.311298586232105
2022-09-16,2022-09-23,2022-12-23,14,18377.59,20272.98,-9.349340846782265
2022-09-17,2022-09-24,2022-12-24,14,18437.01,20216.7,-8.803068750092756
2022-09-18,2022-09-25,2022-12-25,14,18320.489999999998,19608.399999999998,-6.56815446441321
2022-09-19,2022-09-26,2022-12-26,14,18213.020000000004,18729.899999999998,-2.7596516799341897
2022-09-20,2022-09-27,2022-12-27,14,18258.59,18908.12,-3.4351908069125794
2022-09-21,2022-09-28,2022-12-28,14,18163.770000000004,18297.3,-0.7297798035775508
2022-09-22,2022-09-29,2022-12-29,14,18156.480000000003,18039.84,0.6465689274406151
2022-09-23,2022-09-30,2022-12-30,14,18260.6,18364.36,-0.5650074383207584
2022-09-24,2022-10-01,2022-12-31,14,18307.21,18612.3,-1.6391848401326015
